정류소ID,업체명,노선번호,노선유형,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,정류장유형,환승역타입,위치(동),쉘터,BIS설치여부,LED,LCD,LED+LCD복합형,알뜰형,임대형(음성),lon,lat,정류소/정류장명,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
203000373,경기고속,720_1,일반형시내버스,1416,1274,142,1168,1168,0,시내,일반,경기도 수원시 영통2동,1.0,1.0,,,1.0,,,127.0691019,37.25722989,영통구보건소.수원체육문화센터,46.0,33.0,22.0,19.0,20.0,33.0,54.0,112.0,198.0,147.0,121.0,116.0,124.0,129.0,129.0,123.0,134.0,156.0,165.0,138.0,114.0,95.0,82.0,77.0
203000373,수원여객,5,일반형시내버스,162,131,31,1366,1366,0,시내,일반,경기도 수원시 영통2동,1.0,1.0,,,1.0,,,127.0691019,37.25722989,영통구보건소.수원체육문화센터,46.74000000000001,33.59,22.76,19.14,20.0,33.989999999999995,54.92,112.38,198.44000000000003,147.56,121.75,116.82,124.51,129.88,129.63,123.94,134.60000000000002,156.20999999999998,165.96999999999997,138.0,114.35,95.96,82.22,77.82
203000390,경남여객,670,일반형시내버스,120,119,1,199,199,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0632277,37.28878467,광교센트럴타운62단지.힐스테이트레이크,301.0,213.0,142.0,143.0,111.0,153.0,284.0,440.0,618.0,608.0,594.0,612.0,660.0,720.0,732.0,769.0,783.0,831.0,866.0,832.0,762.0,686.0,564.0,471.0
203000390,수원여객,7_2,일반형시내버스,1808,1760,48,517,517,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0632277,37.28878467,광교센트럴타운62단지.힐스테이트레이크,301.7,213.15000000000003,142.35000000000002,143.28,111.89,153.57,284.47,440.69000000000005,618.78,608.9300000000001,594.8100000000001,612.06,660.6800000000001,720.16,732.47,769.7900000000001,783.9399999999999,831.06,866.1199999999999,832.8299999999999,762.75,686.17,564.53,471.58
203000390,용남고속,88_1,일반형시내버스,491,481,10,72,72,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0632277,37.28878467,광교센트럴타운62단지.힐스테이트레이크,301.7,213.15000000000003,142.35000000000002,143.28,111.89,153.57,284.47,440.69000000000005,618.78,608.9300000000001,594.8100000000001,612.06,660.6800000000001,720.16,732.47,769.7900000000001,783.9399999999999,831.06,866.1199999999999,832.8299999999999,762.75,686.17,564.53,471.58
203000391,경남여객,670,일반형시내버스,144,142,2,40,40,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0622695,37.28918546,광교센트럴타운62단지.힐스테이트레이크,228.0,183.0,126.0,119.0,97.0,123.0,215.0,323.0,398.0,423.0,447.0,482.0,513.0,538.0,572.0,601.0,608.0,624.0,628.0,596.0,553.0,508.0,416.0,337.0
203000391,수원여객,18,일반형시내버스,153,142,11,154,154,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0622695,37.28918546,광교센트럴타운62단지.힐스테이트레이크,228.08,183.58,126.47,119.8,97.27,123.08,215.34,323.25,398.94,423.24,447.07,482.9,513.14,538.63,572.1899999999999,601.97,608.71,624.22,628.0500000000001,596.01,553.56,508.17,416.44,337.96000000000004
203000391,수원여객,7_2,일반형시내버스,172,158,14,317,317,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,1.0,,,,127.0622695,37.28918546,광교센트럴타운62단지.힐스테이트레이크,228.08,183.58,126.47,119.8,97.27,123.08,215.34,323.25,398.94,423.24,447.07,482.9,513.14,538.63,572.1899999999999,601.97,608.71,624.22,628.0500000000001,596.01,553.56,508.17,416.44,337.96000000000004
203000395,경남여객,670,일반형시내버스,114,112,2,26,26,0,"시내,마을",일반,경기도 수원시 광교1동,,,,,,,,127.0702693,37.29301041,광교2동주민센터,155.0,148.0,94.0,78.0,81.0,123.0,209.0,331.0,428.0,425.0,400.0,409.0,445.0,456.0,456.0,469.0,492.0,545.0,584.0,518.0,432.0,365.0,290.0,225.0
203000395,수원여객,18,일반형시내버스,93,84,9,91,91,0,"시내,마을",일반,경기도 수원시 광교1동,,,,,,,,127.0702693,37.29301041,광교2동주민센터,155.42,148.41,94.39,78.96000000000001,81.92,123.25,209.83,331.71,428.29,425.15,400.24,409.23,445.22,456.97,456.64,469.33,492.08,545.78,584.18,518.3299999999999,432.04,365.56,290.92999999999995,225.42
203000395,수원여객,7_2,일반형시내버스,129,120,9,116,116,0,"시내,마을",일반,경기도 수원시 광교1동,,,,,,,,127.0702693,37.29301041,광교2동주민센터,155.42,148.41,94.39,78.96000000000001,81.92,123.25,209.83,331.71,428.29,425.15,400.24,409.23,445.22,456.97,456.64,469.33,492.08,545.78,584.18,518.3299999999999,432.04,365.56,290.92999999999995,225.42
203000396,경남여객,670,일반형시내버스,23,23,0,167,167,0,"시내,마을",일반,경기도 수원시 광교1동,,,,,,,,127.0703426,37.2929347,광교2동주민센터,155.0,148.0,94.0,78.0,81.0,123.0,209.0,331.0,428.0,425.0,400.0,409.0,445.0,456.0,456.0,469.0,492.0,545.0,584.0,518.0,432.0,365.0,290.0,225.0
203000396,수원여객,7_2,일반형시내버스,113,109,4,166,166,0,"시내,마을",일반,경기도 수원시 광교1동,,,,,,,,127.0703426,37.2929347,광교2동주민센터,155.42,148.41,94.39,78.96000000000001,81.92,123.25,209.83,331.71,428.29,425.15,400.24,409.23,445.22,456.97,456.64,469.33,492.08,545.78,584.18,518.3299999999999,432.04,365.56,290.92999999999995,225.42
203000401,경기고속,720_2,일반형시내버스,275,229,46,1089,1089,0,시내,일반,경기도 수원시 광교1동,,,,,,,,127.0547413,37.29573688,광교역사공원.광교카페거리,32.0,22.0,15.0,15.0,16.0,35.0,86.0,144.0,163.0,132.0,124.0,127.0,129.0,130.0,137.0,153.0,175.0,209.0,220.0,165.0,117.0,95.0,75.0,52.0
201000404,경진여객운수(주),7800,직행좌석형시내버스,340,299,41,12,12,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9628587,37.25481765,호매실동차고지,473.0,405.0,291.0,238.0,264.0,328.0,488.0,762.0,904.0,934.0,945.0,963.0,1044.0,1063.0,1060.0,1083.0,1137.0,1215.0,1359.0,1252.0,1134.0,1027.0,838.0,684.0
201000404,수원여객,61,일반형시내버스,69,62,7,0,0,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9628587,37.25481765,호매실동차고지,473.1,405.77,291.24,238.6,264.88,328.04,488.48,762.12,904.37,934.82,945.21,963.59,1044.84,1063.37,1060.6799999999998,1083.54,1137.01,1215.82,1359.21,1252.9899999999998,1134.99,1027.12,838.97,684.1899999999999
201000404,수원여객,7,일반형시내버스,44,31,13,21,21,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9628587,37.25481765,호매실동차고지,473.1,405.77,291.24,238.6,264.88,328.04,488.48,762.12,904.37,934.82,945.21,963.59,1044.84,1063.37,1060.6799999999998,1083.54,1137.01,1215.82,1359.21,1252.9899999999998,1134.99,1027.12,838.97,684.1899999999999
201000405,경진여객운수(주),7800,직행좌석형시내버스,1,0,1,106,106,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9630065,37.25488417,호매실동차고지,473.0,405.0,291.0,238.0,264.0,328.0,488.0,762.0,904.0,934.0,945.0,963.0,1044.0,1063.0,1060.0,1083.0,1137.0,1215.0,1359.0,1252.0,1134.0,1027.0,838.0,684.0
201000405,수원여객,61,일반형시내버스,3,3,0,9,9,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9630065,37.25488417,호매실동차고지,473.1,405.77,291.24,238.6,264.88,328.04,488.48,762.12,904.37,934.82,945.21,963.59,1044.84,1063.37,1060.6799999999998,1083.54,1137.01,1215.82,1359.21,1252.9899999999998,1134.99,1027.12,838.97,684.1899999999999
201000405,수원여객,7,일반형시내버스,0,0,0,1,1,0,시내,일반,경기도 수원시 금곡동,,,,,,,,126.9630065,37.25488417,호매실동차고지,473.1,405.77,291.24,238.6,264.88,328.04,488.48,762.12,904.37,934.82,945.21,963.59,1044.84,1063.37,1060.6799999999998,1083.54,1137.01,1215.82,1359.21,1252.9899999999998,1134.99,1027.12,838.97,684.1899999999999
202000246,(주)용남고속버스라인,3003,직행좌석형시내버스,89,80,9,4815,4815,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,,,1.0,,,126.9817138,37.28799446,엘지아파트.금강아파트,357.0,309.0,225.0,208.0,183.0,211.0,293.0,355.0,473.0,480.0,471.0,493.0,530.0,549.0,544.0,568.0,602.0,666.0,722.0,709.0,653.0,610.0,575.0,472.0
202000246,수원여객,7,일반형시내버스,1848,1778,70,1319,1319,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,,,1.0,,,126.9817138,37.28799446,엘지아파트.금강아파트,357.82,309.0,225.56,208.42,183.75,211.9,293.4,355.58000000000004,473.22,480.36,471.15,493.83,530.86,549.1899999999999,544.31,568.15,602.47,666.43,722.33,709.86,653.5,610.01,575.12,472.62
202000246,용남고속,92_1,일반형시내버스,1094,1057,37,1017,1017,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,,,1.0,,,126.9817138,37.28799446,엘지아파트.금강아파트,357.82,309.0,225.56,208.42,183.75,211.9,293.4,355.58000000000004,473.22,480.36,471.15,493.83,530.86,549.1899999999999,544.31,568.15,602.47,666.43,722.33,709.86,653.5,610.01,575.12,472.62
202000247,(주)용남고속버스라인,3003,직행좌석형시내버스,5761,5586,175,111,111,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,1.0,,,,,126.9821016,37.28789727,엘지아파트.금강아파트,357.0,309.0,225.0,208.0,183.0,211.0,293.0,355.0,473.0,480.0,471.0,493.0,530.0,549.0,544.0,568.0,602.0,666.0,722.0,709.0,653.0,610.0,575.0,472.0
202000247,수원여객,3,일반형시내버스,1317,1195,122,58,58,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,1.0,,,,,126.98210159999998,37.28789727,엘지아파트.금강아파트,357.82,309.0,225.56,208.42,183.75,211.9,293.4,355.58000000000004,473.22,480.36,471.15,493.83,530.86,549.1899999999999,544.31,568.15,602.47,666.43,722.33,709.86,653.5,610.01,575.12,472.62
202000247,수원여객,7,일반형시내버스,2321,2135,186,3027,3027,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,1.0,,,,,126.98210159999998,37.28789727,엘지아파트.금강아파트,357.82,309.0,225.56,208.42,183.75,211.9,293.4,355.58000000000004,473.22,480.36,471.15,493.83,530.86,549.1899999999999,544.31,568.15,602.47,666.43,722.33,709.86,653.5,610.01,575.12,472.62
202000247,용남고속,92_1,일반형시내버스,1166,1065,101,1152,1152,0,시내,일반,경기도 수원시 화서2동,1.0,1.0,1.0,,,,,126.98210159999998,37.28789727,엘지아파트.금강아파트,357.82,309.0,225.56,208.42,183.75,211.9,293.4,355.58000000000004,473.22,480.36,471.15,493.83,530.86,549.1899999999999,544.31,568.15,602.47,666.43,722.33,709.86,653.5,610.01,575.12,472.62
202000262,경진여객운수(주),3000,직행좌석형시내버스,263,74,189,2454,2454,0,"시내,마을,시외",일반,경기도 수원시 매산동,1.0,1.0,1.0,,,,,127.0016105,37.26494992,수원역.AK플라자,233.0,153.0,120.0,107.0,119.0,296.0,743.0,1308.0,1625.0,1389.0,1311.0,1360.0,1424.0,1576.0,1603.0,1636.0,1738.0,1983.0,2529.0,1913.0,1215.0,928.0,675.0,508.0
200000285,경진여객운수(주),7800(예약),직행좌석형시내버스,10,8,2,0,0,0,"시내,마을",일반,경기도 수원시 율천동,1.0,1.0,1.0,,,,,126.9731982,37.30152322,성균관대역.고용노동부경기지청.율전성당,222.0,185.0,115.0,103.0,112.0,167.0,351.0,664.0,959.0,815.0,761.0,787.0,769.0,831.0,842.0,875.0,950.0,1170.0,1427.0,1177.0,874.0,702.0,565.0,387.0
200000285,수원여객,112,일반형시내버스,19082,6575,12507,13499,13499,0,"시내,마을",일반,경기도 수원시 율천동,1.0,1.0,1.0,,,,,126.9731982,37.30152322,성균관대역.고용노동부경기지청.율전성당,222.22,185.97,115.06,103.11,112.37,167.43,351.01,664.35,959.19,815.96,761.1600000000001,787.6500000000001,769.59,831.05,842.64,875.77,950.32,1170.87,1427.92,1177.21,874.49,702.61,565.78,387.64
200000285,수원여객,92_1,일반형시내버스,6096,2052,4044,5904,5904,0,"시내,마을",일반,경기도 수원시 율천동,1.0,1.0,1.0,,,,,126.9731982,37.30152322,성균관대역.고용노동부경기지청.율전성당,222.22,185.97,115.06,103.11,112.37,167.43,351.01,664.35,959.19,815.96,761.1600000000001,787.6500000000001,769.59,831.05,842.64,875.77,950.32,1170.87,1427.92,1177.21,874.49,702.61,565.78,387.64
200000285,용남고속,92_1,일반형시내버스,7338,2559,4779,4274,4274,0,"시내,마을",일반,경기도 수원시 율천동,1.0,1.0,1.0,,,,,126.9731982,37.30152322,성균관대역.고용노동부경기지청.율전성당,222.22,185.97,115.06,103.11,112.37,167.43,351.01,664.35,959.19,815.96,761.1600000000001,787.6500000000001,769.59,831.05,842.64,875.77,950.32,1170.87,1427.92,1177.21,874.49,702.61,565.78,387.64
201000450,경진여객운수(주),3000,직행좌석형시내버스,8,8,0,5,5,0,시내,일반,경기도 수원시 평동,,,,,,,,126.9670091,37.24840557,오목호수공원.서희스타힐즈,139.0,123.0,84.0,70.0,70.0,130.0,245.0,476.0,605.0,511.0,527.0,564.0,618.0,624.0,663.0,654.0,693.0,733.0,769.0,611.0,486.0,403.0,299.0,234.0
201000563,경진여객운수(주),3000,직행좌석형시내버스,1,0,1,105,105,0,시내,일반,경기도 수원시 평동,,,,,,,,126.9673771,37.24792892,오목호수공원.서희스타힐즈,60.0,52.0,35.0,30.0,31.0,61.0,119.0,179.0,217.0,180.0,178.0,194.0,211.0,213.0,228.0,222.0,233.0,246.0,261.0,204.0,162.0,142.0,112.0,103.0
201000429,경진여객운수(주),7790,직행좌석형시내버스,3,3,0,90,90,0,시내,일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9584033,37.24184206,한국방송통신대학교,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,9.0,6.0,5.0,4.0,3.0,3.0
201000429,수원여객,42,일반형시내버스,591,586,5,801,801,0,시내,일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9584033,37.24184206,한국방송통신대학교,2.13,1.6700000000000002,1.28,1.08,1.2100000000000002,2.21,4.18,6.380000000000001,7.0600000000000005,5.66,5.720000000000001,5.949999999999999,6.25,6.47,6.67,6.779999999999999,7.32,9.04,9.75,6.86,5.36,4.5600000000000005,3.68,3.1100000000000003
201000429,화성여객(주),H65,일반형시내버스,14,13,1,45,45,0,시내,일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9584033,37.24184206,한국방송통신대학교,2.13,1.6700000000000002,1.28,1.08,1.2100000000000002,2.21,4.18,6.380000000000001,7.0600000000000005,5.66,5.720000000000001,5.949999999999999,6.25,6.47,6.67,6.779999999999999,7.32,9.04,9.75,6.86,5.36,4.5600000000000005,3.68,3.1100000000000003
201000382,(주)용남고속버스라인,7002,직행좌석형시내버스,19,18,1,0,0,0,시내,일반,경기도 수원시 권선2동,,1.0,,,1.0,,,127.0284296,37.25264499,농수산물사거리,670.0,708.0,733.0,721.0,736.0,749.0,784.0,771.0,728.0,685.0,676.0,678.0,686.0,689.0,704.0,722.0,748.0,799.0,855.0,816.0,759.0,746.0,745.0,706.0
201000382,용남고속,99_2,일반형시내버스,2518,2492,26,540,540,0,시내,일반,경기도 수원시 권선2동,,1.0,,,1.0,,,127.02842959999998,37.25264499,농수산물사거리,670.35,708.86,733.96,721.72,736.7,749.44,784.3199999999999,771.36,728.35,685.77,676.66,678.06,686.85,689.78,704.89,722.0799999999999,748.9200000000001,799.05,855.6999999999999,816.8400000000001,759.8299999999999,746.77,745.62,706.99
200000001,수원여객,13,일반형시내버스,28,28,0,273,273,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0169284,37.31762986,하광교느티나무,2.7,1.99,1.52,1.22,1.39,3.5700000000000003,9.0,19.4,28.42,39.34,52.01,68.33,79.43,80.03999999999999,75.44,70.02,58.760000000000005,48.330000000000005,38.48,30.57,21.57,16.47,11.14,5.9
200000002,수원여객,13,일반형시내버스,26,26,0,1260,1260,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0192079,37.31595808,하광교,64.53999999999999,48.65,36.64,34.79,49.52,104.14,230.07,311.78,330.79,407.4500000000001,504.3299999999999,559.84,587.98,585.91,588.03,562.06,508.83,461.91,425.08,332.51,256.97,216.35,155.81,99.07
200000003,수원여객,13,일반형시내버스,66,62,4,555,555,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0210539,37.31325683,비석거리입구,56.04,40.3,30.67,30.82,46.78,100.79,228.49,333.12,315.9,359.49,431.02,430.9500000000001,397.12,402.9500000000001,438.72,440.77,420.86,400.89,393.86,315.6,250.94,205.08,137.89999999999998,85.57000000000001
200000004,수원여객,13,일반형시내버스,138,127,11,1069,1069,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0277477,37.30910832,문암골,13.000000000000002,8.68,6.73,6.35,10.37,30.92,78.28,138.41,163.37,231.73,332.02,334.50000000000006,293.2,282.02,304.34,300.1,261.56,206.47,159.43,130.53,98.08,74.11999999999999,48.86,24.07
200000005,수원여객,13,일반형시내버스,472,370,102,6161,6161,0,시내,일반,경기도 수원시 연무동,1.0,1.0,,,1.0,,,127.0315459,37.3014618,광교산입구.경기대수원캠퍼스,68.61999999999999,56.17,41.0,39.37,55.77,120.96,240.68,305.51,313.62,355.75,410.75,411.29,390.8200000000001,396.35,423.7,428.4599999999999,408.81000000000006,386.51,378.9,303.12,240.32,200.42,153.29,105.52
200000006,수원여객,13,일반형시내버스,6581,6278,303,1581,1581,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.0294636,37.30001394,광교공원.경기대수원캠퍼스입구,42.07,32.82,27.08,24.05,26.67,42.53,79.97,161.54000000000002,235.97,259.49,296.19,314.52,324.26,327.82,331.35,327.32,300.88,266.15,226.0,190.21,161.06,139.58,122.36,73.34
200000006,수원여객,7_1,일반형시내버스,7748,7072,676,6202,6202,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.0294636,37.30001394,광교공원.경기대수원캠퍼스입구,42.07,32.82,27.08,24.05,26.67,42.53,79.97,161.54000000000002,235.97,259.49,296.19,314.52,324.26,327.82,331.35,327.32,300.88,266.15,226.0,190.21,161.06,139.58,122.36,73.34
200000007,수원여객,13,일반형시내버스,3830,3808,22,2854,2854,0,시내,일반,경기도 수원시 연무동,1.0,1.0,,,1.0,,,127.0312875,37.30145427,광교산입구.경기대수원캠퍼스,31.25,26.07,18.04,14.84,16.799999999999997,31.1,63.03,84.75999999999999,136.85,163.11,195.23,212.52,225.11,223.32,229.22,226.29,201.94,170.36,137.14999999999998,109.56,87.45,69.24,53.17,54.760000000000005
200000008,수원여객,13,일반형시내버스,2154,2141,13,819,819,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.0276999,37.30894625,문암골,13.000000000000002,8.68,6.73,6.35,10.37,30.92,78.28,138.41,163.37,231.73,332.02,334.50000000000006,293.2,282.02,304.34,300.1,261.56,206.47,159.43,130.53,98.08,74.11999999999999,48.86,24.07
200000009,수원여객,13,일반형시내버스,824,820,4,188,188,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.0209256,37.31324094,비석거리입구,56.04,40.3,30.67,30.82,46.78,100.79,228.49,333.12,315.9,359.49,431.02,430.9500000000001,397.12,402.9500000000001,438.72,440.77,420.86,400.89,393.86,315.6,250.94,205.08,137.89999999999998,85.57000000000001
200000010,수원여객,13,일반형시내버스,1693,1693,0,65,65,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.0191679,37.31553463,하광교,70.1,51.21,39.05,37.8,55.53,117.19,256.74,348.54,339.94,392.64,472.43,481.89,463.27,468.99,499.21,496.91,473.64,454.46,445.51,353.89,277.95,230.96,161.0,104.75
200000011,수원여객,13,일반형시내버스,486,486,0,24,24,0,시내,일반,경기도 수원시 연무동,,1.0,,,1.0,,,127.016692,37.31779217,하광교느티나무,2.7,1.99,1.52,1.22,1.39,3.5700000000000003,9.0,19.4,28.42,39.34,52.01,68.33,79.43,80.03999999999999,75.44,70.02,58.760000000000005,48.330000000000005,38.48,30.57,21.57,16.47,11.14,5.9
200000012,수원여객,13,일반형시내버스,175,175,0,4,4,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0154809,37.32136254,용머리앞,11.11,10.77,6.36,5.02,5.55,11.12,27.46,59.63,91.43,126.61,174.26999999999998,204.05,190.76,173.91,163.45999999999998,150.28,123.57,91.84,67.62,48.93,34.72,27.18,19.51,15.49
200000013,수원여객,13,일반형시내버스,512,512,0,10,10,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0154687,37.32345431,용머리다리,2.24,1.92,1.22,1.11,1.12,4.45,11.91,19.97,30.95,45.87,65.55,90.58,104.8,92.8,84.94999999999999,77.5,62.26,46.67,31.1,18.83,12.72,9.44,6.579999999999999,4.199999999999999
200000014,수원여객,13,일반형시내버스,1083,1083,0,21,21,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.014797,37.3273482,상광교신다리.광교로컬푸드직매장,9.03,7.070000000000001,4.72,4.25,4.18,13.15,31.48,62.14,98.68,140.82,202.88,279.61,325.6,290.52,270.17,248.01,199.77,148.79,99.93,61.68,43.71,32.57,23.690000000000005,15.95
200000015,수원여객,13,일반형시내버스,1177,1177,0,17,17,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0147373,37.32953444,상광교마을회관,21.82,20.71,13.94,11.6,11.23,19.41,39.39,60.48,98.42,144.70000000000002,208.82,267.13000000000005,284.01,248.50000000000003,229.0,204.44,160.97,115.45,80.07,57.91,46.62,40.19,34.75,29.59
200000016,수원여객,13,일반형시내버스,1025,1025,0,9,9,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0153358,37.33221145,새마을주택,38.97,34.65,24.59,19.520000000000003,21.91,49.81,124.16,159.2,231.18,384.06,605.02,789.72,877.96,805.3399999999999,714.9300000000001,590.03,441.06,310.61,212.42,138.23,89.05000000000001,64.28,53.47,59.05
200000017,수원여객,13,일반형시내버스,1557,1557,0,17,17,0,시내,일반,경기도 수원시 연무동,,,,,,,,127.0171006,37.33428856,광교산,20.130000000000003,17.45,12.579999999999998,11.16,13.46,31.92,78.91,115.76,164.45000000000002,281.14000000000004,424.26,557.36,693.9000000000001,651.1299999999999,567.4300000000001,473.23,358.78000000000003,250.15,169.47000000000003,107.52,66.91,46.0,33.61,33.24
200000020,수원여객,112,일반형시내버스,842,782,60,646,646,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,,,1.0,,,126.9969671,37.29712882,중부경찰서,129.9,92.88,62.43,48.48,48.9,87.87,170.91,290.43000000000006,519.71,415.84,418.28,442.79,495.42,534.39,544.89,580.36,626.3100000000001,725.6500000000001,823.4399999999999,640.37,474.86,406.5100000000001,318.09000000000003,198.36
200000021,수원여객,112,일반형시내버스,2949,2778,171,2494,2494,0,"시내,마을",일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9949992,37.29788345,풍림아파트입구,56.54,43.57,30.61,24.55,23.43,37.33,65.87,94.08,154.55,134.61,136.87,142.85,158.14999999999998,169.09,174.48000000000002,184.47,197.69,226.66,261.73,223.29,173.44,151.07,125.01,83.99000000000001
200000022,수원여객,42,일반형시내버스,7,6,1,667,667,0,시내,일반,경기도 수원시 정자1동,,,,,,,,126.9851527,37.31003854,정자동성당,150.75,138.36,82.1,68.88,64.88,78.63,117.63,237.9,273.24999999999994,271.3,274.36,296.91,343.53,342.6,330.52,333.4,361.93,397.07,425.12,396.4,337.94,299.7,265.45,200.8
200000026,수원여객,112,일반형시내버스,4228,4150,78,102,102,0,시내,일반,경기도 수원시 율천동,,1.0,,,1.0,,,126.9698064,37.30243173,율전동,211.1,182.86,159.11,151.98000000000002,165.07000000000002,184.11,236.09000000000003,343.91,475.65,433.02,381.18,407.47,409.02,412.04,426.81,447.93,484.67,596.83,762.8399999999999,644.73,503.16,433.51,371.93,286.78000000000003
200000027,수원여객,112,일반형시내버스,1468,1122,346,140,140,0,시내,일반,경기도 수원시 율천동,1.0,1.0,1.0,,,,,126.969197,37.29998545,율전초교,151.51999999999998,100.14,54.13999999999999,42.42,55.13,151.64,335.26,861.01,1094.99,711.45,682.52,652.03,683.78,708.04,791.3699999999999,844.6800000000001,896.7099999999999,1187.73,1493.89,1134.43,894.2099999999999,614.05,482.96,327.87
200000028,수원여객,112,일반형시내버스,1504,1489,15,83,83,0,시내,일반,경기도 수원시 율천동,1.0,1.0,,,1.0,,,126.9672574,37.30018985,신일아파트,137.45999999999998,109.0,63.12,54.12,65.42,157.94,319.34,655.3600000000001,784.51,520.3599999999999,528.78,514.62,534.89,558.27,610.84,657.37,695.63,869.3299999999999,1031.27,797.05,658.96,472.61,374.77,265.07
200000031,수원여객,112,일반형시내버스,104,93,11,2779,2779,0,시내,일반,경기도 수원시 율천동,,,,,,,,126.9696632,37.30233005,율전동,211.1,182.86,159.11,151.98000000000002,165.07000000000002,184.11,236.09000000000003,343.91,475.65,433.02,381.18,407.47,409.02,412.04,426.81,447.93,484.67,596.83,762.8399999999999,644.73,503.16,433.51,371.93,286.78000000000003
200000036,수원여객,112,일반형시내버스,2694,2482,212,3845,3845,0,"시내,마을",일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9952572,37.29792856,풍림아파트입구,56.54,43.57,30.61,24.55,23.43,37.33,65.87,94.08,154.55,134.61,136.87,142.85,158.14999999999998,169.09,174.48000000000002,184.47,197.69,226.66,261.73,223.29,173.44,151.07,125.01,83.99000000000001
200000039,수원여객,112,일반형시내버스,6279,6127,152,3258,3258,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,127.0005372,37.29400873,정자2동주민센터.수성고등학교,67.01,50.16,37.02,32.99,31.6,43.37,74.49000000000001,152.97,274.83,229.64,234.11,241.33,244.34000000000003,263.36,271.27,283.12,308.55,341.18,369.29,306.97,241.4,213.08,164.73,105.02
200000039,수원여객,92,일반형시내버스,3298,3191,107,1121,1121,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,127.0005372,37.29400873,정자2동주민센터.수성고등학교,67.01,50.16,37.02,32.99,31.6,43.37,74.49000000000001,152.97,274.83,229.64,234.11,241.33,244.34000000000003,263.36,271.27,283.12,308.55,341.18,369.29,306.97,241.4,213.08,164.73,105.02
200000039,용남고속,92,일반형시내버스,1489,1437,52,486,486,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,127.0005372,37.29400873,정자2동주민센터.수성고등학교,67.01,50.16,37.02,32.99,31.6,43.37,74.49000000000001,152.97,274.83,229.64,234.11,241.33,244.34000000000003,263.36,271.27,283.12,308.55,341.18,369.29,306.97,241.4,213.08,164.73,105.02
200000040,수원여객,112,일반형시내버스,2504,2415,89,1495,1495,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,,,1.0,,,126.9988903,37.29610431,도체육회관.대림e_편한세상,84.16,64.9,44.44,37.3,36.55,56.84,97.88,163.54999999999998,298.14,243.2,241.67,249.14,263.33,288.93,290.27,301.72,318.42,368.66,393.83,326.70000000000005,244.02,215.7,171.43,129.25
