업체명,노선번호,노선유형,정류소명,정류소ID,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
수원여객,16,일반형시내버스,보훈복지타운아파트,200000306,1,1,0,17,17,0,127.0237954,37.2997235
수원여객,16,일반형시내버스,장안구청,200000310,41,37,4,25,25,0,127.0112642,37.30342194
수원여객,16,일반형시내버스,장안구청,200000311,59,54,5,17,17,0,127.0111737,37.3037098
수원여객,16,일반형시내버스,영복여고,200000319,5,5,0,28,28,0,127.0052267,37.28804095
수원여객,16_1,일반형시내버스,영복여고,200000320,16,16,0,11,11,0,127.0052009,37.28839379
수원여객,112,일반형시내버스,장안문.수원전통문화관,202000230,9921,4352,5569,11163,11163,0,127.0153265,37.28677526
수원여객,112,일반형시내버스,팔달구청.화성행궁.수원성지,202000231,11401,4345,7056,11344,11344,0,127.0162619,37.28390086
수원여객,2_2,일반형시내버스,화서오거리,202000232,2555,2427,128,1001,1001,0,126.99903729999998,37.27907114
수원여객,2_2,일반형시내버스,블루밍푸른숲아파트,202000233,4705,4606,99,1079,1079,0,126.9966511,37.28135833
수원여객,2_2,일반형시내버스,숙지공원.화서동굿모닝힐.화서다산도서관,202000234,880,851,29,305,305,0,126.99550320000002,37.284573
수원여객,2_2,일반형시내버스,화서역.화서2동주민센터,202000235,1754,687,1067,1648,1648,0,126.9868071,37.28473876
수원여객,2_2,일반형시내버스,현대모닝아파트,202000236,709,670,39,102,102,0,126.98580359999998,37.28661284
수원여객,2_2,일반형시내버스,진흥아파트,202000237,795,755,40,14,14,0,126.9851632,37.28908538
수원여객,2_2,일반형시내버스,진흥아파트,202000238,68,45,23,1365,1365,0,126.9850962,37.28950644
수원여객,2_2,일반형시내버스,꽃뫼신동아아파트,202000239,19,10,9,690,690,0,126.9860763,37.28666265
수원여객,2_2,일반형시내버스,화서역.화서2동주민센터,202000240,1358,129,1229,1956,1956,0,126.986583,37.2850084
수원여객,2_2,일반형시내버스,숙지공원.화서동굿모닝힐.화서다산도서관,202000241,248,225,23,1296,1296,0,126.9958225,37.28431556
수원여객,2_2,일반형시내버스,블루밍푸른숲아파트,202000242,1286,1237,49,3540,3540,0,126.9970658,37.28108743
수원여객,37,일반형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,202000245,723,685,38,410,410,0,126.9807202,37.28583968
수원여객,3,일반형시내버스,엘지아파트.금강아파트,202000247,1317,1195,122,58,58,0,126.98210159999998,37.28789727
수원여객,2_2,일반형시내버스,화서오거리,202000249,1124,922,202,2397,2397,0,126.9996969,37.27886499
수원여객,2_2,일반형시내버스,진흥.천천푸르지오아파트,202000250,1696,1497,199,47,47,0,126.9842544,37.29015677
수원여객,37,일반형시내버스,화서푸르지오,202000251,139,127,12,108,108,0,126.9854541,37.28619832
수원여객,112,일반형시내버스,화성행궁,202000252,13134,9845,3289,14147,14147,0,127.0158561,37.28438747
수원여객,112,일반형시내버스,수원전통문화관.장안동,202000253,18235,10092,8143,18456,18456,0,127.0151122,37.28667617
수원여객,37,일반형시내버스,현대모닝아파트,202000254,119,116,3,183,183,0,126.9848113,37.28646854
수원여객,3,일반형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,202000255,1911,1740,171,685,685,0,126.980807,37.2856076
수원여객,2_2,일반형시내버스,화서시장,202000256,1302,1158,144,1849,1849,0,127.0022227,37.27872084
수원여객,2_2,일반형시내버스,화서시장,202000257,1285,1024,261,1658,1658,0,127.0023242,37.27887401
수원여객,16,일반형시내버스,쌍우물택시쉼터,202000260,412,321,91,261,261,0,126.9959185,37.27390899
수원여객,16,일반형시내버스,쌍우물택시쉼터,202000261,44,27,17,404,404,0,126.9960353,37.27451708
수원여객,16,일반형시내버스,경기대정문,203000229,474,443,31,6,6,0,127.034015,37.30187811
수원여객,16,일반형시내버스,경기대정문,203000230,4,2,2,727,727,0,127.03425049999998,37.30172485
수원여객,112,일반형시내버스,동문굿모닝힐.율전이안아파트,200000029,1710,1700,10,165,165,0,126.966905,37.29810265
수원여객,112,일반형시내버스,성균관대역동문굿모닝힐아파트,200000030,500,497,3,60,60,0,126.9653039,37.29889164
수원여객,112,일반형시내버스,웅비아파트,201000312,228,203,25,29,29,0,126.9580408,37.29765626
수원여객,112,일반형시내버스,웅비아파트,201000330,26,12,14,220,220,0,126.95819109999998,37.29767751
수원여객,112,일반형시내버스,서수원자이아파트,201000369,76,44,32,1062,1062,0,126.9588287,37.29644813
수원여객,112,일반형시내버스,서수원자이아파트,201000370,1381,1309,72,104,104,0,126.9589379,37.29599386
수원여객,112,일반형시내버스,서수원레이크푸르지오1단지,201000459,35,28,7,1006,1006,0,126.9528795,37.2997657
수원여객,112,일반형시내버스,서수원레이크푸르지오2단지,201000460,1755,1691,64,60,60,0,126.9524763,37.29966339
수원여객,112,일반형시내버스,율전초교,200000025,12,7,5,108,108,0,126.969152,37.30016533
수원여객,112,일반형시내버스,권선2동성당,201000014,7,5,2,14,14,0,127.0226229,37.23473657
